BldgType,CentralAir,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PoolArea,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1Fam,Y,1500,1122,0,3,1032,0,1,0,431,0,2,2,712,2,1994,2622,1,1,12256,98,0,60,362,0,4,32,5,8,0,0,9,1463,186,1994,1995,2010,325000
1Fam,Y,1442,0,0,3,738,0,1,0,172,0,1,2,719,2,1990,1442,0,1,10357,114,0,20,0,0,5,244,5,7,0,0,6,910,0,1990,1991,2007,179900
1Fam,Y,887,1134,0,3,0,0,0,0,868,0,1,2,422,2,2006,2021,1,1,23257,168,0,60,0,0,9,100,5,7,0,0,9,868,0,2006,2006,2006,274725
1Fam,Y,948,742,0,3,0,0,0,0,924,0,1,2,463,2,2000,1690,1,1,8063,89.79420917,0,60,0,0,11,48,5,6,0,0,7,924,100,2000,2000,2007,181000
1Fam,Y,1836,0,0,3,1039,0,1,0,797,0,1,2,862,3,2004,1836,0,1,11362,107,0,20,42,0,3,185,5,8,0,0,7,1836,125,2004,2005,2009,280000
1Fam,Y,773,885,0,3,219,0,1,0,554,0,1,2,431,2,1995,1658,1,1,8000,89.4427191,0,60,0,0,6,84,5,6,0,0,8,773,224,1995,1996,2008,188000
1Fam,Y,1098,866,0,4,403,0,0,0,400,0,1,2,483,2,1976,1964,1,1,10480,80,0,60,660,0,9,69,6,7,0,0,8,803,0,1976,1976,2008,205000
1Fam,Y,816,0,0,2,708,0,1,0,108,0,0,1,308,1,1957,816,0,1,7100,73,0,20,0,0,7,0,7,5,0,0,5,816,0,1957,1957,2006,129900
1Fam,Y,1008,0,0,2,643,0,1,0,365,0,0,1,240,1,1953,1008,0,1,8923,66,0,20,0,0,5,18,7,5,0,0,6,1008,0,1953,2006,2007,134500
1Fam,Y,833,0,0,2,415,0,0,0,418,0,0,1,326,1,1955,833,0,1,5400,90,0,20,0,0,8,0,7,5,0,0,4,833,0,1954,2000,2006,117000
1Fam,Y,1734,0,0,3,1004,0,1,0,730,0,1,2,928,3,2007,1734,0,1,12085,93,0,20,328,0,11,0,5,8,0,0,7,1734,0,2007,2007,2007,318000
1Fam,Y,779,640,0,3,353,0,1,0,55,0,1,2,527,2,2002,1419,1,1,7750,88.03408431,0,80,0,0,3,0,5,8,0,0,7,408,120,2002,2002,2009,184100
1Fam,Y,894,0,0,3,702,0,1,0,192,0,0,1,450,2,1967,894,0,1,9764,57,0,20,0,0,5,0,7,5,0,0,5,894,0,1967,2003,2008,130000
1Fam,Y,1021,580,0,3,0,0,0,1,533,0,0,1,300,1,1958,1601,0,1,13825,85,0,80,0,0,12,34,6,5,0,0,6,533,280,1958,1987,2008,140000
1Fam,Y,1040,0,0,3,369,0,0,0,671,252,0,1,286,1,1959,1040,0,1,7560,70,0,20,0,0,7,0,5,5,0,0,6,1040,140,1959,1959,2006,133700
1Fam,Y,1012,0,0,2,0,0,0,0,1012,112,1,1,308,1,1920,1012,0,1,8263,59,0,30,0,0,5,22,5,6,0,0,6,1012,0,1920,1950,2007,118400
1Fam,Y,1552,0,0,3,24,0,0,0,1528,0,0,2,782,3,2005,1552,0,1,10084,84,0,20,196,0,7,20,5,7,0,0,7,1552,144,2005,2006,2006,212900
1Fam,Y,960,0,0,3,0,0,0,0,672,0,0,1,288,1,1956,960,0,1,8926,94.47751055,0,20,0,0,10,0,3,4,0,160,5,672,64,1956,1956,2009,112000
1Fam,Y,812,670,0,3,0,0,0,0,384,0,1,2,392,2,1992,1482,1,1,9125,95.52486587,0,80,170,0,7,25,5,7,0,0,7,384,100,1992,1992,2007,163900
1Fam,Y,1005,0,0,2,0,0,0,0,1005,0,1,1,672,2,1977,1005,0,1,10434,60,0,20,0,0,11,0,5,4,0,0,5,1005,0,1955,1955,2009,115000
TwnhsE,Y,1555,0,0,2,0,0,0,0,1373,0,1,2,660,3,2007,1555,0,1,3684,53,0,120,130,0,6,20,5,7,0,0,7,1373,143,2007,2007,2009,174000
1Fam,Y,1530,0,0,3,1300,0,1,0,230,0,1,2,630,3,2004,1530,0,1,14572,182,0,20,0,0,11,36,5,7,0,0,7,1530,144,2004,2004,2007,259000
1Fam,Y,847,1112,0,4,0,0,0,0,847,0,1,2,434,2,2004,1959,1,1,11796,59,0,60,0,0,7,48,5,7,0,0,8,847,100,2004,2005,2007,215000
Duplex,Y,936,0,0,2,936,0,1,0,0,0,0,1,672,2,1980,936,0,1,7200,60,0,90,180,0,8,0,5,5,0,0,4,936,49,1980,1980,2007,140000
1Fam,Y,1328,653,0,4,622,0,1,0,500,0,2,2,576,2,1981,1981,0,1,7804,65,0,50,0,0,12,44,3,4,0,0,7,1122,431,1928,1950,2009,135000
1Fam,Y,1178,1032,0,5,0,0,0,0,1008,0,0,2,205,1,1930,2210,0,1,9900,90,0,70,0,0,5,48,4,6,0,0,8,1008,0,1880,1950,2007,117500
1Fam,Y,1142,878,0,3,584,0,0,0,544,0,1,2,466,2,1995,2020,1,1,9828,80,0,60,0,0,6,155,5,8,0,0,8,1128,0,1995,1995,2009,239500
1Fam,Y,916,684,0,3,0,0,0,0,916,0,1,2,460,2,1997,1600,1,1,8773,57,0,60,0,0,8,38,5,6,0,0,7,916,100,1997,1997,2007,169000
1Fam,N,986,0,0,2,0,0,0,0,960,0,1,1,180,1,1926,986,0,1,6180,60,0,30,0,0,5,128,5,6,0,0,5,960,0,1926,1950,2007,102000
1Fam,Y,1032,220,0,3,280,0,0,0,752,96,0,1,288,1,1950,1252,0,1,9600,80,0,50,0,0,4,0,5,6,0,0,6,1032,0,1950,1950,2008,119000
1Fam,Y,1567,0,0,2,1567,0,1,0,0,0,2,2,714,2,1977,1567,0,1,9819,99.09086739,0,20,0,0,5,32,5,6,0,0,5,1567,264,1977,1977,2009,196000
1Fam,Y,1167,0,0,3,645,0,0,0,270,216,1,1,495,2,1972,1167,0,1,8731,98,0,30,0,0,5,0,5,5,0,126,6,915,0,1920,1950,2007,144000
1Fam,Y,952,0,0,2,852,0,1,0,100,0,0,1,840,2,1988,952,0,1,7350,60,0,20,0,0,6,0,7,5,0,0,4,952,0,1951,1951,2008,139000
1Fam,Y,1088,780,0,4,381,0,1,0,399,0,1,2,484,2,1976,1868,1,1,10304,59.91111111,0,60,44,0,10,96,7,5,0,0,9,780,448,1976,1976,2009,197500
1Fam,Y,1466,1362,0,4,1150,0,1,0,316,0,1,3,1052,3,2006,2828,0,1,9965,77,0,60,340,0,4,144,5,8,0,0,11,1466,125,2006,2007,2007,424870
2fmCon,N,672,252,0,2,348,0,1,0,324,0,0,1,280,1,1941,924,0,1,12180,60,0,190,0,0,7,0,4,4,0,0,5,672,0,1941,1950,2010,80000
1Fam,Y,1042,534,0,3,0,0,0,0,1042,0,1,1,225,1,1928,1576,0,1,6240,52,0,50,0,0,8,0,6,5,0,0,8,1042,0,1928,1950,2006,149000
1Fam,Y,1298,0,0,3,1258,0,1,0,40,0,1,2,403,2,1985,1298,0,1,11200,105.8300524,0,20,85,0,5,26,5,6,0,0,5,1298,165,1985,1985,2006,180000
1Fam,Y,860,704,0,3,275,0,0,0,429,0,1,1,234,1,1941,1564,1,1,12000,75,0,70,0,0,7,0,7,7,0,0,7,704,0,1941,1950,2009,174500
1Fam,Y,572,539,0,2,0,0,0,0,572,176,1,1,288,1,1982,1111,0,1,5700,75.49834435,0,50,0,0,8,0,7,7,0,0,5,572,0,1926,1950,2008,116900
1Fam,Y,832,650,0,3,624,0,0,1,26,0,0,1,324,2,1930,1482,0,1,9000,50,0,70,0,0,7,0,9,7,0,0,7,650,0,1920,1988,2009,143000
1Fam,Y,932,0,0,2,0,0,0,0,932,214,1,1,306,1,1950,932,0,1,8280,57,0,20,0,0,11,0,5,6,0,0,4,932,0,1950,1950,2007,124000
1Fam,Y,1466,0,0,3,176,0,0,0,1290,0,2,1,528,2,1959,1466,1,1,17755,134,0,20,132,0,11,140,4,5,0,100,6,1466,0,1959,1959,2006,149900
1Fam,Y,1811,0,0,2,296,547,0,0,230,280,1,1,470,2,1956,1811,0,1,14115,90,0,20,0,0,7,0,7,6,0,0,6,1073,0,1956,2004,2006,230000
1Fam,Y,816,0,0,2,538,0,0,0,278,96,0,1,432,1,2002,816,0,1,5890,76.74633542,0,30,0,0,6,0,8,6,0,0,5,816,0,1930,2007,2008,120500
1Fam,Y,902,918,0,4,454,0,0,0,410,0,2,1,492,2,1965,1820,2,1,13700,117.0469991,0,60,288,0,5,84,6,7,0,273,8,864,60,1965,1988,2008,201800
1Fam,Y,1437,0,0,3,1157,0,1,0,280,0,1,2,528,2,1976,1437,0,1,10768,90,0,20,0,0,7,21,8,5,0,180,6,1437,0,1976,2004,2007,218000
1Fam,Y,1265,0,96,3,633,0,0,1,586,0,1,2,502,2,1965,1265,0,1,9350,85,0,80,0,0,10,92,8,5,0,0,6,1219,0,1965,1999,2008,179900
Twnhs,Y,1314,0,0,2,904,0,1,0,410,0,1,2,626,2,2008,1314,0,1,5001,34,0,120,166,0,7,62,5,7,0,0,6,1314,172,2007,2008,2009,230000
1Fam,Y,1580,0,0,3,0,0,0,0,1580,0,0,2,830,3,2008,1580,0,1,11932,92,0,20,186,0,6,24,5,8,0,0,7,1580,0,2007,2008,2008,235128
1Fam,Y,943,933,0,4,442,0,0,0,459,0,1,2,540,2,1974,1876,1,1,9120,76,0,60,270,0,7,69,6,6,0,0,8,901,0,1974,1974,2008,185000
Twnhs,Y,855,601,0,3,311,0,0,0,544,0,1,2,440,2,1978,1456,1,1,2280,24,0,160,0,0,7,0,5,6,0,0,7,855,26,1978,1978,2010,146000
1Fam,Y,1640,0,216,3,728,0,1,0,568,0,1,1,924,2,1993,1640,0,1,14778,59.91111111,0,20,72,0,11,0,7,6,0,0,7,1296,108,1954,2006,2008,224000
1Fam,Y,894,0,0,3,492,0,0,0,402,0,1,1,450,2,1968,894,0,1,8724,109,0,20,0,0,5,0,5,5,0,0,5,894,0,1968,1968,2007,129000
Duplex,Y,1258,0,0,0,1198,0,2,0,0,0,0,0,400,2,1969,1258,2,2,12900,60,0,90,0,0,1,0,4,4,0,0,6,1198,120,1969,1969,2008,108959
1Fam,Y,1432,0,0,2,680,391,1,0,289,0,1,1,588,2,1978,1432,1,1,16157,127.1101884,0,80,0,0,6,180,7,5,0,0,5,1360,168,1978,1978,2007,194000
1Fam,Y,1502,0,0,3,0,0,0,0,1502,0,0,2,644,2,2009,1502,0,1,9541,79,0,20,268,0,9,114,5,7,0,0,7,1502,0,2009,2009,2009,233170
1Fam,Y,1694,0,0,3,0,0,0,0,1694,0,0,2,776,3,2008,1694,0,1,10475,64,0,20,72,0,2,33,5,8,0,0,7,1694,160,2008,2008,2010,245350
1Fam,Y,959,712,0,3,786,0,1,0,173,0,1,2,472,2,2000,1671,1,1,10852,58,0,60,0,0,2,38,5,6,0,0,7,959,0,2000,2000,2006,173000
1Fam,Y,1236,872,0,4,626,0,0,0,501,0,2,2,540,2,1935,2108,0,1,13728,120,0,70,0,0,7,0,7,6,0,90,7,1127,0,1935,1986,2008,235000
1Fam,Y,1831,1796,0,4,1387,0,1,0,543,0,1,3,807,3,1995,3627,1,1,35760,118,0,60,1378,0,7,76,5,10,0,0,10,1930,361,1995,1996,2006,625000
1Fam,Y,1118,0,0,3,522,0,1,0,574,0,1,1,358,1,1977,1118,0,1,9880,76,0,80,0,0,7,0,6,6,576,0,6,1096,203,1977,1977,2008,171000
1Fam,Y,1261,0,0,3,662,0,1,0,599,0,1,1,433,2,1958,1261,0,1,9120,76,0,20,0,1400,11,0,6,6,0,288,6,1261,0,1958,1958,2008,163000
TwnhsE,Y,625,625,0,2,0,0,0,0,625,0,0,2,625,2,2006,1250,1,1,4017,35,0,160,0,0,3,54,5,7,0,0,5,625,0,2006,2007,2008,171900
1Fam,Y,1170,1175,0,4,503,0,0,0,449,0,1,2,360,2,1932,2345,1,1,16560,80,0,70,0,0,7,0,8,6,0,0,9,952,0,1932,1950,2006,239000
1Fam,Y,2129,743,0,4,700,0,0,0,983,0,1,2,541,2,1992,2872,1,1,10678,85,0,50,337,0,4,33,5,8,0,0,9,1683,0,1992,2000,2007,285000
1Fam,Y,923,0,0,3,658,0,1,0,218,0,0,1,264,1,1984,923,0,1,6951,37,0,20,0,0,10,0,5,5,0,0,5,876,362,1984,1985,2008,119500
1Fam,Y,818,406,0,3,468,0,0,0,350,116,0,1,210,1,1926,1224,0,1,3950,62.84902545,0,50,0,0,12,0,8,6,0,0,5,818,0,1926,2004,2009,115000
1Fam,Y,820,523,0,3,0,0,0,0,731,102,1,1,186,1,1921,1343,1,1,7681,54,0,50,0,0,7,0,6,5,0,0,7,731,192,1921,1950,2009,154900
1Fam,Y,1298,1216,0,4,1216,0,0,0,0,0,0,2,693,2,1990,2514,1,1,11170,105.6882207,0,60,0,0,4,0,5,7,0,0,8,1216,0,1990,1991,2006,250000
TwnhsE,Y,1652,0,153,2,1480,0,1,1,120,0,1,2,482,2,2008,1652,0,1,5587,64,0,120,186,0,11,53,5,8,0,0,5,1600,162,2008,2008,2008,392500
1Fam,Y,2411,2065,0,4,2096,0,1,0,300,0,2,3,813,3,1996,4476,1,1,15623,160,0,60,0,0,7,78,5,10,555,0,10,2396,171,1996,1996,2007,745000
1Fam,Y,1130,0,0,2,821,0,1,0,299,0,1,1,720,2,1970,1130,0,1,10800,60,0,30,0,0,6,0,6,5,0,0,5,1120,229,1920,1950,2006,120000
1Fam,Y,1572,0,0,3,1159,0,1,0,413,0,2,1,995,3,1963,1572,1,1,35133,50,0,20,226,0,5,263,4,5,0,263,5,1572,0,1963,1963,2007,186700
1Fam,Y,949,272,0,4,392,0,1,0,392,236,0,1,392,1,1965,1221,0,1,9738,60,0,50,0,0,3,0,7,5,0,0,7,784,0,1924,1950,2006,104900
2fmCon,Y,1014,685,0,3,440,0,1,0,538,0,0,2,420,2,1920,1699,0,2,10615,107,0,190,0,0,8,74,5,3,0,0,7,978,0,1900,1970,2009,95000
1Fam,Y,1624,0,0,2,1456,0,1,0,168,192,1,2,757,3,1994,1624,0,1,12461,89,0,20,0,0,7,114,5,8,0,0,5,1624,0,1994,1995,2006,262000
1Fam,Y,831,829,0,3,0,0,0,0,831,0,0,2,493,2,2002,1660,1,1,8935,68,0,60,95,0,7,68,5,7,0,0,7,831,144,2002,2002,2009,195000
1Fam,Y,1028,776,0,3,0,0,0,0,994,0,1,2,442,2,1999,1804,1,1,7500,60,0,60,0,0,6,60,5,7,0,0,7,994,140,1999,1999,2010,189000
2fmCon,Y,1622,0,0,3,1159,0,1,0,90,0,1,1,1356,4,1975,1622,0,1,32463,180.174915,0,190,149,0,3,0,4,4,0,0,7,1249,439,1961,1975,2007,168000
Twnhs,Y,764,677,0,2,0,0,0,0,776,0,0,2,492,2,1999,1441,1,1,2645,24,0,160,456,0,11,0,5,8,0,0,5,776,206,1999,2000,2007,174000
1Fam,Y,842,630,0,3,0,0,0,0,702,84,0,1,250,1,1925,1472,0,1,9600,60,0,50,0,0,7,0,8,5,0,0,6,702,0,1925,1994,2007,125000
TwnhsE,Y,1224,0,0,2,883,0,1,0,341,0,0,2,402,2,1999,1224,0,1,4500,67.08203932,0,120,425,0,6,304,5,6,0,0,5,1224,0,1999,1999,2009,165000
1Fam,Y,663,689,0,4,371,0,0,0,292,0,0,1,299,1,1969,1352,1,1,9364,80,0,60,143,0,3,36,7,6,0,0,7,663,379,1969,1969,2010,158000
1Fam,Y,728,728,0,3,0,0,0,0,728,0,0,2,400,2,2005,1456,1,1,8029,51,0,60,0,0,7,24,5,6,0,0,8,728,100,2005,2005,2008,176000
1Fam,Y,879,984,0,4,0,0,0,0,879,0,1,2,660,3,2006,1863,1,1,14054,58,0,60,0,0,11,17,5,7,0,0,9,879,100,2006,2006,2006,219210
1Fam,Y,815,875,0,3,0,0,0,0,815,330,1,1,225,1,1916,1690,0,1,8850,65,0,75,0,0,7,0,6,7,0,0,7,815,0,1916,1950,2006,144000
1Fam,Y,1212,0,0,3,0,0,0,0,1212,0,0,2,573,2,2001,1212,0,1,9100,70,0,20,0,0,6,0,5,7,0,0,6,1212,356,2001,2001,2009,178000
1Fam,Y,1382,0,0,3,547,0,0,0,504,0,1,1,459,2,1974,1382,1,1,11235,75,0,20,51,0,10,82,5,4,0,0,6,1051,0,1963,1979,2006,148000
1Fam,Y,864,0,0,3,0,0,0,0,864,0,0,1,280,1,1972,864,0,1,9353,71,0,20,0,0,7,0,5,4,0,0,5,864,0,1970,1970,2006,116050
1Fam,Y,866,913,0,3,0,0,0,0,866,0,0,2,546,2,1998,1779,1,1,10400,80,0,60,0,0,3,36,5,7,0,0,6,866,198,1998,1998,2009,197900
1Fam,Y,884,464,0,3,0,0,1,0,884,208,1,1,216,1,1960,1348,0,1,6000,50,0,50,0,0,5,0,8,5,0,0,5,884,0,1925,1997,2009,117000
1Fam,Y,1630,0,0,3,0,0,0,0,1630,0,1,2,451,2,2000,1630,0,1,9750,75,0,20,171,0,10,234,5,7,0,0,6,1630,74,2000,2001,2009,213000
1Fam,Y,1074,0,0,3,788,0,1,0,268,0,0,1,495,2,1975,1074,1,1,10140,78,0,20,0,0,7,88,6,5,0,0,6,1056,0,1975,1975,2006,153500
1Fam,Y,2196,0,0,3,485,177,0,0,1496,0,1,2,701,3,1990,2196,0,1,14684,90,0,20,234,0,6,70,7,7,0,0,7,2158,84,1990,1991,2009,271900
1Fam,Y,1056,0,0,2,1056,0,1,0,0,0,0,1,384,1,1966,1056,0,1,8900,94.33981132,0,20,0,0,11,42,4,4,0,0,5,1056,0,1966,1966,2006,107000
1Fam,Y,1700,0,0,3,340,0,1,0,1342,0,0,2,544,2,2003,1700,0,1,9135,70,0,20,120,0,5,23,5,6,0,0,7,1682,192,2003,2003,2006,200000
1Fam,Y,1283,0,0,3,504,108,1,0,319,0,0,1,506,2,1980,1283,0,1,7763,70,0,20,0,0,10,0,7,5,0,0,6,931,0,1962,1980,2008,140000
1Fam,Y,1660,0,0,3,1220,0,1,0,440,0,1,2,500,2,2006,1660,0,1,10182,85,0,20,420,0,5,50,5,8,0,0,8,1660,322,2006,2006,2006,290000
1Fam,Y,1055,790,0,3,0,0,0,0,1055,0,1,2,462,2,1992,1845,1,1,11218,70,0,60,0,400,5,104,5,6,0,0,8,1055,635,1992,1992,2010,189000
1Fam,Y,1080,672,0,4,427,0,0,0,132,0,0,2,492,2,1988,1752,0,1,12134,152,0,50,0,0,6,12,7,8,0,0,8,559,325,1988,2005,2010,164000
1Fam,Y,672,0,0,2,344,0,1,0,328,0,0,1,234,1,1941,672,0,1,9340,50,0,30,0,0,8,113,6,4,0,0,4,672,0,1941,1950,2009,113000
1Fam,Y,960,0,0,0,648,0,1,1,0,0,0,0,364,1,1965,960,0,1,10246,59.91111111,0,80,0,0,5,0,9,4,0,0,3,648,88,1965,2001,2006,145000
1Fam,Y,999,0,0,3,784,0,1,0,141,0,0,1,300,1,1962,999,0,1,10205,69,0,85,0,0,5,72,5,5,0,0,6,925,150,1962,1962,2006,134500
1Fam,Y,894,0,0,3,180,374,0,0,340,0,0,1,384,1,1966,894,0,1,7094,99,0,20,0,0,5,0,5,5,0,0,5,894,0,1966,1966,2007,125000
Duplex,Y,1318,584,0,4,0,0,0,0,0,0,0,2,539,2,1978,1902,0,2,8930,68,0,90,0,0,4,0,5,6,0,0,8,0,0,1978,1978,2010,112000
1Fam,Y,1314,0,0,3,936,0,1,0,364,0,0,2,552,2,2009,1314,0,1,8640,72,0,20,72,0,9,112,5,8,0,0,6,1300,135,2009,2009,2009,229456
1Fam,Y,912,0,0,2,312,600,0,0,0,0,0,1,288,1,1964,912,0,1,7800,66,0,20,0,0,11,0,5,5,0,0,5,912,0,1964,1964,2006,115000
1Fam,Y,1211,0,0,3,250,492,0,0,210,0,1,1,322,1,1968,1211,0,1,8250,55,0,20,0,0,8,63,5,5,0,0,5,952,0,1968,1968,2008,134000
1Fam,Y,1168,678,0,3,196,0,0,0,844,0,1,2,315,1,1949,1846,0,1,10496,78,0,50,320,0,1,0,6,6,0,0,7,1040,0,1949,1950,2007,143000
1Fam,N,2136,0,0,4,756,0,0,0,1380,0,0,2,528,2,1951,2136,0,1,10680,89,0,20,44,0,10,30,3,5,0,0,7,2136,0,1951,1951,2006,137900
1Fam,Y,788,702,0,3,724,0,1,0,64,0,1,2,388,2,2004,1490,1,1,15384,60,0,60,0,0,2,75,5,7,0,0,8,788,100,2004,2005,2008,184000
1Fam,Y,1138,0,0,3,507,0,0,1,81,0,0,1,264,1,1958,1138,0,1,10482,65,0,80,63,0,6,0,8,6,0,0,6,588,224,1958,1958,2007,145000
1Fam,Y,894,1039,0,4,0,0,0,0,894,0,1,2,668,3,2007,1933,1,1,14598,86,0,60,74,0,1,18,5,6,0,0,9,894,100,2007,2007,2008,214000
1Fam,Y,912,0,0,2,595,0,1,0,317,0,0,1,576,2,1992,912,0,1,8872,72,0,20,300,0,12,240,8,5,0,0,5,912,0,1965,2008,2008,147000
TwnhsE,Y,1702,0,0,1,1540,0,1,0,162,0,1,1,1052,3,2008,1702,1,1,8769,65,0,120,766,0,10,72,5,9,0,224,7,1702,0,2008,2008,2008,367294
1Fam,Y,1507,0,0,4,666,0,0,0,409,0,0,2,404,1,1960,1507,0,1,7910,70,0,80,0,0,8,0,5,5,0,0,7,1075,0,1960,1960,2008,127000
Duplex,Y,1361,1259,0,4,498,211,0,0,652,145,1,2,600,2,1977,2620,2,2,18890,137.4408964,0,90,1,8300,8,24,5,5,0,0,12,1361,155,1977,1977,2007,190000
Duplex,Y,1190,0,0,3,803,0,1,0,303,0,0,1,540,2,1962,1190,0,1,7728,70,0,90,120,0,5,18,6,5,0,0,6,1106,0,1962,1962,2006,132500
Duplex,Y,1224,0,0,2,0,0,0,0,0,0,0,2,462,2,1962,1224,0,2,9842,70,0,90,0,0,3,0,5,4,0,0,6,0,0,1962,1962,2007,101800
1Fam,Y,1188,0,0,3,1000,0,1,0,188,0,0,1,531,2,1959,1188,0,1,12160,110.27239,0,20,180,0,5,0,5,5,0,0,6,1188,0,1959,1959,2010,142000
1Fam,Y,892,892,0,4,0,0,0,0,747,0,0,1,180,1,1914,1784,1,1,13132,96,0,70,0,0,7,40,5,5,0,0,9,747,203,1914,1950,2006,138887
Twnhs,Y,764,862,0,2,0,0,0,0,764,0,0,2,474,2,2003,1626,1,1,2628,36,0,160,106,0,6,27,5,7,0,0,6,764,0,2003,2003,2010,175500
1Fam,Y,847,1101,0,4,0,0,0,0,847,0,1,2,434,2,2004,1948,1,1,12393,41,0,60,0,0,9,48,5,7,0,0,8,847,100,2004,2005,2006,195000
1Fam,Y,1141,0,0,3,0,0,0,0,1141,0,0,1,484,2,2005,1141,1,1,13072,63,0,20,0,0,3,0,5,6,0,0,6,1141,0,2005,2005,2006,142500
1Fam,Y,1484,0,0,2,428,0,0,0,1048,0,1,2,472,2,2006,1484,0,1,9037,64,0,20,32,0,12,33,5,8,0,0,6,1476,120,2006,2006,2007,265900
1Fam,Y,884,884,0,3,550,0,1,0,334,0,0,2,543,2,2003,1768,1,1,8158,65,0,60,252,0,7,63,5,7,0,0,8,884,0,2003,2003,2008,224900
1Fam,Y,1689,0,0,3,0,0,0,0,1689,0,0,2,954,3,2007,1689,0,1,9849,83,0,20,0,0,6,56,6,7,0,0,7,1689,0,2007,2007,2007,248328
1Fam,Y,1173,0,0,3,885,168,1,0,0,0,2,2,528,2,1974,1173,0,1,10625,85,0,85,81,0,1,120,6,7,0,0,6,1053,0,1974,1974,2010,170000
1Fam,Y,2076,0,0,2,1386,0,1,0,690,0,1,2,850,3,2006,2076,1,1,13891,107,0,20,0,0,9,229,5,10,0,0,7,2076,216,2006,2006,2006,465000
1Fam,Y,792,725,0,3,0,0,0,0,792,0,2,1,400,2,1931,1517,0,1,11435,106.9345594,0,70,0,0,6,0,7,8,0,0,7,792,0,1929,1950,2006,230000
1Fam,Y,1140,728,0,3,0,0,0,0,585,0,1,3,477,2,1984,1868,1,1,12090,78,0,80,74,0,1,112,7,6,0,147,7,585,268,1984,2003,2007,178000
1Fam,Y,756,797,0,3,0,0,0,0,756,0,0,2,615,2,2005,1553,1,1,8125,65,0,60,0,0,3,45,5,7,0,0,6,756,0,2005,2006,2006,186500
1Fam,Y,1034,0,0,3,539,0,1,0,473,0,0,1,888,3,1976,1034,0,1,12328,111.0315271,0,80,335,0,5,0,5,6,0,0,6,1012,0,1976,1976,2010,169900
1Fam,N,1134,924,0,3,319,0,0,0,416,259,1,1,396,2,1950,2058,1,1,9600,60,0,75,0,0,4,0,5,6,0,0,8,735,0,1917,1950,2008,129500
1Fam,Y,988,0,0,3,534,96,0,0,246,0,0,1,276,1,1950,988,0,1,7200,60,0,20,0,0,5,80,7,5,0,0,6,876,0,1950,1950,2007,119000
1Fam,Y,2110,0,0,3,1065,0,1,0,1045,0,2,2,522,2,1968,2110,1,1,11160,93,0,20,0,0,4,0,5,7,0,0,8,2110,0,1968,1968,2010,244000
TwnhsE,Y,1405,0,0,2,0,0,0,0,1405,0,1,2,478,2,2003,1405,0,1,3136,56,0,120,163,0,3,36,5,7,0,0,6,1405,148,2003,2003,2006,171750
1Fam,Y,874,0,0,3,510,0,1,0,354,0,0,1,288,1,1968,874,0,1,9858,62,0,20,0,600,11,0,6,5,0,0,5,864,33,1968,1968,2009,130000
1Fam,Y,1516,651,0,3,125,1031,1,0,36,0,2,2,518,2,1974,2167,1,1,17542,132.4462155,0,60,0,0,7,47,7,7,0,0,9,1192,220,1974,2003,2007,294000
1Fam,Y,760,896,0,3,0,0,0,0,746,0,1,2,397,2,2003,1656,1,1,6931,60,0,60,92,0,7,128,5,7,0,0,7,746,178,2003,2004,2008,165400
1Fam,Y,959,408,0,3,425,0,0,0,459,0,1,1,560,1,1978,1367,0,1,6240,52,0,50,0,0,11,0,6,6,0,120,6,884,0,1931,1950,2007,127500
1Fam,Y,1987,0,0,2,1314,0,1,0,672,0,1,2,691,2,1994,1987,0,1,14303,91,0,20,554,0,8,36,5,8,0,0,7,1986,262,1994,1994,2008,301500
1Fam,Y,1166,0,0,2,655,0,1,0,201,0,0,2,400,2,2005,1166,0,1,9587,59,0,80,182,0,7,0,5,7,0,0,5,856,212,2005,2005,2008,190000
1Fam,Y,1054,0,0,3,602,438,1,0,14,0,0,1,460,2,1969,1054,1,1,9750,65,0,20,0,0,7,0,8,6,0,80,6,1054,180,1969,1969,2008,151000
1Fam,Y,892,783,0,3,0,0,0,0,841,0,1,2,502,2,1999,1675,1,1,24682,59.91111111,0,60,0,0,6,103,5,6,0,0,7,841,0,1999,1999,2009,181000
1Fam,Y,1050,0,0,2,504,0,0,0,546,0,0,1,338,1,1956,1050,0,1,9600,80,0,20,0,0,6,0,6,5,0,0,5,1050,0,1956,1956,2009,128900
1Fam,Y,1104,684,0,5,0,0,1,0,1104,0,2,1,304,1,1957,1788,0,1,11250,106.0660172,0,50,0,0,11,0,5,4,0,0,8,1104,120,1957,1989,2009,161500
1Fam,Y,1060,764,0,3,0,0,0,0,764,126,1,1,520,2,1940,1824,0,1,13515,60,0,70,0,0,7,0,6,6,0,0,8,764,0,1919,1950,2007,180500
TwnhsE,Y,1337,0,0,2,266,0,1,0,1139,0,0,2,511,2,1998,1337,0,1,4060,34,0,120,0,0,8,68,5,6,0,0,5,1405,144,1998,1999,2008,181000
